127	3504730192	10336969
128	808340463	168713893
129	414583262	2357148288
130	2094123383	1534083986
131	3098834489	545339927
132	1439661684	341935619
133	3059582902	342706973
134	5292164	1311940368
135	352834724	1009483092
136	3384226462	1420428626
137	181928268	2834527856
138	2649388742	3323575822
139	2734370455	923216947
140	1683377288	171623503
141	3287083792	872078579
142	1708508245	1844654865
143	3526704277	1644393138
144	1436134183	1352600629
145	2188056095	965821337
146	538541821	2733708654
147	3425062447	492412848
148	1556216575	1487549674
149	3463786599	2504039185
150	1017375519	185101728
151	2539448367	999185745
152	1728238179	3779206889
153	4284641411	2390227408
154	271423938	3278093353
155	601253136	2249750618
156	2490519924	3771396364
157	4178382886	1507354098
158	2520084235	1793188126
159	1968965876	3029376209
160	2576627158	2600935825
161	2509189788	3524895740
162	1568343340	2205322384
163	1987213395	577943680
164	3816398190	2567688863
165	3004388284	2597279077
166	2198905493	1126207689
167	3952018111	1216112576
168	3069262098	1292232436
169	3977539994	2175005052
170	3482806507	109091238
171	3517118679	165186302
172	490104639	1301643798
173	3565656533	1427836512
174	1694116217	1039707970
175	1662254264	1170499
176	3215124173	2394780094
177	1432754197	2854673503
178	508492941	2428834147
179	223614782	1621095323
180	3583573285	2040677458
181	4187277182	3210840126
182	956008379	1257557750
183	1555761619	603768397
184	1857372494	275956218
185	2041728503	1666659691
186	2614026568	4203996208
187	2044012580	3721553269
188	3404091049	1459034077
189	1228475633	4109653741
190	1033535402	2126217675
191	2446369478	2089732081
192	441095465	4196529779
193	3012319770	454979030
194	2771023070	1893109157
195	174436990	1460449035
196	4286690173	1366971285
197	2780246078	3588749217
198	680795416	2232511071
199	1873466936	1999056555
200	1298232054	2483077080
201	2958501237	398813920
202	4220281167	3667617509
203	3485247855	3670883401
204	4279313495	292475560
205	2200087717	1448512869
206	1138973946	1995144619
207	1057470679	2603380459
208	3183088787	3358445914
209	1566321399	483890759
210	2221189472	3086375560
211	2885941349	2336120533
212	1347396029	2516945224
213	191698079	3095806364
214	51852358	159319295
215	1336791998	3718648685
216	149930775	1506057758
217	704870775	630076539
218	2818169065	2418885593
219	2254562872	444018329
220	3226423818	1287329998
221	2446100773	2106916305
222	3090232505	2200458453
223	676418634	125325246
224	2465489691	2892518413
225	3963452308	2554908329
226	1479271533	683731873
227	438112394	884099588
228	2233396273	216799959
229	3342621743	871032158
230	3699695385	1450908188
231	2385052033	3625493031
232	2239408228	464130395
233	1915131333	264425575
234	3855627900	768381705
235	732343329	2144179463
236	3019736343	3804598422
237	3764767103	1067157536
238	2243723118	1569230595
239	2596710451	1405072905
240	2556171062	939607220
241	2422801987	12524492
242	2279410509	3231946436
243	1520913567	1268914334
244	986933756	459044294
245	398985031	4238656494
246	167069431	3198046584
247	86107656	1023631220
248	2331417993	2017712458
249	1582574580	3149913886
250	2943795224	2569488521
251	2687300360	4132604162
252	2544926755	634023873
253	2474354	3502355962
254	1345911081	790423537
255	3261922839	2981682150
256	2578463164	2770563699
257	1016459304	904932842
258	3851309275	208855693
259	3219957755	2224123339
260	898230752	1067782580
261	941534615	4078801541
262	651682839	2329626845
263	2344377966	2989185007
264	3304800831	973984084
265	1805079228	3885505456
266	4285651820	1638150078
267	266326823	2782676778
268	1425261919	3960959650
269	187226922	1483061416
270	3898557055	3974377518
271	2906248235	281311136
272	3437718879	2434172407
273	2934096664	947589470
274	3280326347	2291240022
275	1141800383	590013626
276	4168401326	63823301
277	2868582841	3196726648
278	2779726928	4200045357
279	2615133658	1489025042
280	2317706162	2461140402
281	4150200040	2481049072
282	2160131231	3400570412
283	901632637	723070337
284	2258161494	2411870527
285	1142047181	163087211
286	3854671448	3768126157
287	4228894119	3509747218
288	2126672566	2509101979
289	101914062	3489509971
290	3112986228	3044486821
291	2263205232	809324999
292	2266162821	637946328
293	1396799784	1602290791
294	2574488982	1840181903
295	2306106267	3196280887
296	3228611576	2980235142
297	3369532568	799928108
298	2747021756	449338377
299	641872271	1777248050
300	2192679446	1888090112
301	1028579135	992160300
302	642443322	713832772
303	1142110909	2807289102
304	1009056640	2177456621
305	1203805837	3282964597
306	4032593120	3517732228
307	333232511	3585778566
308	2195927944	387005482
309	3873768317	911447241
310	2121709518	3436269100
311	3574971991	4131615088
312	499368616	2427199227
313	1280544035	1121589220
314	920376727	2531229146
315	3258608931	3709864742
316	4044144673	850835860
317	3347852434	544921481
318	1263009857	1873113640
319	4030954307	1593012880
320	2049383384	1270896971
321	3681720948	2885930407
322	622822957	161308986
323	60226378	4010864849
324	4113322715	131790375
325	2531829472	2400455217
326	949878591	1946071167
327	1716332877	2888146913
328	478463672	3199166859
329	2073986032	330949838
330	4277228778	2393565546
331	3853263285	1073253199
332	14064739	1654050325
333	3836863288	1527210437
334	3348789438	721867184
335	3402021908	100640060
336	4039909656	3600304954
337	1029769333	4016348557
338	754506277	2572907880
339	1041213980	900215299
340	2743859447	3361734559
341	2813978009	2477221068
342	2918066783	3644319191
343	1549434097	2495579281
344	1843870560	2590565277
345	141104287	1004683717
346	477507467	3354629810
347	3017451406	2074379827
348	3967226142	2644569748
349	2646531676	2349533189
350	464418531	90903799
351	3481066940	3744405356
352	4234268280	3223220934
353	1684399923	4140503229
354	1039203251	756095208
355	398438577	694112144
356	2097987902	1969303550
357	3918371949	72542922
358	2658119462	2203845252
359	2231677591	73143190
360	2501796517	2078853907
361	3384391642	853989973
362	107303145	3626609353
363	4050737801	3859225891
364	1614847323	750819960
365	746614629	3375225123
366	368551147	62856304
367	1842811535	2946012427
368	258020569	3645413929
369	2488089844	1402446134
370	1343718437	3189763026
371	2207051050	1754453011
372	4225304499	1961500969
373	2843477099	2464766929
374	2527811065	1790565053
375	1420458197	4237706
376	1967478262	501349412
377	454495644	3220592128
378	2517580336	1454615803
379	794240759	3224829086
380	1337095038	406557502
381	1954345292	1646143061
382	1764354509	3074470176
383	3142420869	1601758698
384	3874047406	331079272
385	2879842402	3619291089
386	1037750664	884549628
387	4019618245	3261153549
388	4001316883	2464350147
389	4218145555	712030454
390	2345512964	1261996924
391	4108503810	3239076767
392	1621069222	2816324896
393	83227770	2559774432
394	2599013746	3451299750
395	1487037753	3980613797
396	1201918031	1508450511
397	2321217013	1782837435
398	1336689557	401323367
399	3705536998	415993364
400	4025283084	3493165983
401	3740920510	3848948825
402	3286175014	3370976892
403	3112332962	3049202944
404	4002190175	1689722208
405	2019642018	1816795417
406	332061239	3712909887
407	3792128892	1268603890
408	2224490825	1649399611
409	3702141353	767031554
410	2649055813	1105107486
411	2636390777	3987859473
412	2170675347	3562254139
413	4257195129	1194214598
414	1992778483	3162739647
415	4140029962	1922894934
416	232515996	2180129309
417	1302671303	2619386986
418	4063031014	2767361735
419	2171128786	1549579612
420	2397874083	915629331
421	758916227	1912315385
422	1854457419	3847040640
423	1121777869	190095751
424	1573097947	4148707579
425	1599896836	1062985181
426	1273920172	1361511338
427	2380487544	1997732439
428	2728574475	3717520185
429	2216309181	3792101114
430	3086248198	1332658384
431	1318538111	777048066
432	1205411484	108507810
433	4115721324	1529757754
434	2481071790	211291596
435	3199085259	1309928074
436	3834981306	792966223
437	4145222586	3118570400
438	2268520437	296495941
439	3227476028	1151548152
440	696834362	1105848539
441	2871111729	1482604688
442	3740650564	3923803653
443	2154946529	1519223673
444	599120841	1966448703
445	4272338387	1130066771
446	1809775297	559255371
447	3572372436	2331160234
448	1480355105	3478458233
449	576386716	1100148134
450	164411516	1732889785
451	1841345923	1313561735
452	155982795	104937432
453	872458405	423788256
454	1857204585	3680061289
455	1577634094	3527749158
456	3309618808	1178087278
457	3960122145	1762730544
458	3721404564	3045586929
459	3001803595	1756608155
460	737319290	1528030573
461	4251191614	2315112768
462	3043711759	3411531441
463	2065539714	2612065754
464	2796441677	3627610377
465	3523789414	2442440987
466	492946941	2311326004
467	662681016	340875610
468	793350467	2401258297
469	3454173900	4239476656
470	4186027408	526176369
471	77596160	1571325290
472	2074107447	1621959703
473	2514880743	1325315481
474	1345088750	1841455763
475	3339251864	1725581872
476	3530209928	2195624424
477	2041760844	164887265
478	2924574833	3830091084
479	3234053995	224240203
480	2439049717	1289394781
481	3516844461	900392222
482	4268155548	1702704927
483	1001185816	1147258012
484	3043851150	3407082597
485	1550523750	86676431
486	113802681	1770712276
487	693566469	1765771413
488	2598906885	794000084
489	2053700582	2322317539
490	1841030164	3608834734
491	2900866453	3107329966
492	1815488263	2445002029
493	4188036562	3793688030
494	3189814293	257913684
495	2065875750	665565332
496	577359682	4247366065
497	1310951443	1963868449
498	162680940	982612610
499	3237377453	4161422817
500	408693171	2640123745
501	3506440820	1348218082
502	3007611025	1580662540
503	4043406271	4059244524
504	227486679	3447896402
505	4268786749	1158499822
506	1390658204	2695357645
507	1695899589	213116994
508	1316671857	3527097893
509	3319743389	2712257183
510	3212381291	1238037816
511	535065718	1621607633
512	1044066084	1180236119
513	1440683559	978575825
514	1131840857	2581498238
515	1667628465	1021810743
516	3503554929	4030887777
517	805447998	1053045322
518	2512755983	3037814520
519	3917659711	2845814799
520	1791567921	1131307983
521	530186461	1496818512
522	3029053063	525428774
523	1695526627	1652889015
524	306622712	1970205557
525	124665207	3523654705
526	3312569088	4186787802
527	3939568107	3844091522
528	760470195	2923044678
529	1611419280	1172331233
530	2795884514	830018437
531	937826058	3758135240
532	2390923443	200743453
533	909049890	3771317744
534	1426518453	4091574547
535	3095126326	3377256473
536	4004355016	3687869455
537	1495706296	24090806
538	4220007705	3555817059
539	2752580593	1086446048
540	4005532944	4139921234
541	415967164	830502584
542	4114824858	2572412457
543	1958395457	1764897114
544	3199019051	3998253082
545	3403682654	1918588362
546	4010105799	630367240
547	663886163	3409107420
548	1323912770	489455776
549	3549793215	3106263367
550	3899135898	1597851991
551	4294118180	456644
552	1624860277	3292350678
553	274405240	2421242894
554	1794195846	1379294499
555	124926613	3558515156
556	2282699101	2740339823
557	3169648540	10183333
558	639420256	39604335
559	4241012637	1356299838
560	1500483066	2334164547
561	2952586907	3056023054
562	3403828081	1450645157
563	3329329643	1401755449
564	226980057	3856985038
565	3585121780	1814848108
566	4098268101	4040305954
567	1654269113	1798847411
568	2426786205	1649790770
569	1627087432	3730397362
570	354616044	1701312981
571	1573944559	465276942
572	1704389192	3853788024
573	3728951659	2463671732
574	3810057670	252640158
575	3093119475	2586470481
576	147696930	1741090790
577	4115551695	306117130
578	1073253624	559099709
579	2431099548	1308473623
580	1173051642	373530753
581	3533126865	2024497692
582	2911790042	3367100986
583	2028431894	1841576202
584	506942947	1308132599
585	3001194556	3281183243
586	3304080616	2508500865
587	3122027236	1028325885
588	3919214500	3772983506
589	2935604665	2548072441
590	773077627	3782973090
591	3383873823	927660151
592	2458141429	2581078667
593	1220372996	1411136558
594	3876924964	2771232074
595	2804606886	293229220
596	90162017	243216262
597	2197685646	3116659263
598	2968760712	1277684471
599	1922413732	2629550396
600	2821410732	2971149315
601	2479108169	502532402
602	3147239688	811875315
603	305360811	2952216635
604	980982798	3448891129
605	1442010383	622850210
606	1086432336	2210893461
607	3629871972	4134027664
608	2054554064	3252518759
609	477502959	3338384530
610	4097268534	763596861
611	2549950146	3879858870
612	3684285572	354851450
613	3440543071	3368883132
614	2042917185	2070483349
615	1022534564	2184793470
616	4168326908	2271410135
617	3419797023	566809683
618	69724330	2990621255
619	1591301007	987026576
620	386509164	879444419
621	2568113559	2648903334
622	2714045133	2883522203
-1	4018339465	3302587872
